"dem_class","DEM","slope","aspect","profile_curvature","plan_curvature","twi","n","sample_n","ph_0_5","ph_5_15","ph_15_30","oc_0_5","oc_5_15","oc_15_30","ph_mean","oc_mean","longitude","latitude"
"(528,531]",529.178588867188,4.57044553756714,3.22815990447998,0.000973000016529113,0.00123900000471622,6.49820327758789,40,28,5.44134094193578,6.01127570436802,5.34434349276125,3.2959106391063,0.868315113591962,1.43925726676825,5.59898671302168,1.8678276731555,78.3959761962938,17.3208399902896
"[521,528]",525.233459472656,2.93895554542542,2.87586212158203,9.99999997475243e-07,-0.00131399999372661,10.2998600006104,40,28,5.13666949816979,5.46922779816668,5.96257960097864,3.07314507034607,2.41665549259633,1.79114803504199,5.52282563243837,2.4269828659948,78.3964839047998,17.3213410384374
"(534,539]",534.242980957031,1.58248364925385,75.353271484375,-0.00101000000722706,0.000385999999707565,8.37988948822021,40,28,6.32660022261553,6.02368738153018,5.85684301750734,1.53563409391791,2.54523521473166,0.796238745423034,6.06904354055102,1.62570268469087,78.4141984696212,17.3184390855886
"(528,531]",528.545654296875,3.34343385696411,46.2212753295898,0.000144999998155981,0.000255999999353662,7.88320302963257,40,28,7.0784102184698,5.75307224993594,6.92471787286922,0.852525538066402,2.35422378850635,1.66185713522136,6.58540011375832,1.62286882059804,78.3942420133178,17.3221359475719
"(528,531]",530.942260742188,3.46902108192444,303.194122314453,-0.000906999979633838,-0.000274999998509884,13.7679262161255,40,28,5.07384105352685,5.92372216458898,5.09532725485042,2.70546148484573,0.584627914521843,1.87209405014291,5.36429682432208,1.72072781650349,78.412844458955,17.3171030603663
"(531,534]",532.748229980469,2.86716675758362,206.700408935547,-0.000688000000081956,-0.000964000006206334,8.9699535369873,40,28,5.69487735605799,6.72501775377896,6.83771469630301,2.22302665060852,2.97633870081045,1.6853618580848,6.41920326871332,2.29490906983459,78.4089361299831,17.3266118881582
"(531,534]",532.597229003906,0.873164772987366,313.227661132812,0.000236000007134862,-0.00113400002010167,12.3342981338501,40,28,5.95454302290455,5.3547672694549,6.6419026479125,2.0836043797899,0.618367371428758,0.915002332185395,5.98373764675731,1.20565802780135,78.3990897786541,17.319067490904
"(528,531]",528,0.962652981281281,106.346008300781,0.0011680000461638,3.79999983124435e-05,8.36877536773682,40,28,5.73826320306398,7.28609546727967,5.81366518652067,0.727249049930833,2.39139716362115,0.537184148747474,6.27934128562144,1.21861012076649,78.4048718168092,17.3227684657012
"(534,539]",534.908508300781,2.83354449272156,253.825759887695,-0.000346999993780628,0.00122299999929965,7.02888488769531,40,28,6.68284395127557,7.10682329721749,5.52171371411532,0.863323408761062,1.04533411609009,0.794363112188876,6.43712698753613,0.901006879013342,78.4012945288076,17.3209090896821
"(531,534]",533.815124511719,2.78139328956604,269.033935546875,-0.000295000005280599,4.99999987368938e-06,8.41153335571289,40,28,5.79791792109609,7.44955479342025,6.39652318973094,1.73895135917701,1.21614396648947,1.40401739894878,6.54799863474909,1.45303757487175,78.4096149023087,17.3149186944745
"(531,534]",533.776611328125,2.45356249809265,320.536285400391,0.000667000014800578,0.000735000008717179,6.99426126480103,40,28,6.39788735075854,6.96570387925021,6.12050652736798,1.33212291740347,0.522757413634099,0.194123027729802,6.49469925245891,0.683001119589123,78.4010928275935,17.3230490753626
"[521,528]",524,1.2972000837326,16.4094409942627,-0.0014400000218302,0.00107100000604987,16.8664093017578,40,28,7.36491540633142,6.63275481259916,5.62489632982761,0.522052743821405,0.820603056577966,0.76462340625003,6.54085551625273,0.702426402216467,78.407118314304,17.3216438595936
"[521,528]",524.702209472656,3.02226281166077,222.230270385742,-0.000372000009519979,-0.00167699996381998,15.0335540771484,40,28,7.64905221201479,6.64189531991724,5.53003561217338,1.07473928749096,1.13192279662471,0.210564412968233,6.60699438136847,0.805742165694634,78.4083123053579,17.3221537684787
"(539,558]",545.841064453125,1.67527055740356,51.1331787109375,0.00156000000424683,0.000334999989718199,8.63381195068359,40,28,7.3645875020884,6.86642001033761,6.90033395867795,1.07074615231249,0.746906459983438,1.65130846370012,7.04378049036798,1.15632035866535,78.4152554881797,17.3164749252469
"(534,539]",536.074035644531,4.04280281066895,6.95209169387817,0.00133200001437217,0.00158499996177852,6.68133592605591,40,28,6.15190891339444,5.96977257460821,5.34339698776603,3.08229091053363,1.90991157051176,1.73420300756115,5.82169282525623,2.24213516286885,78.3953015793946,17.3200071397844
"(531,534]",533.106079101562,1.06654834747314,61.0905532836914,-0.00151099998038262,-0.000410000007832423,9.67574596405029,40,28,5.4573342432268,6.30283931444865,5.10568788554519,1.74174084130209,1.36771191952284,0.265186319081113,5.62195381440688,1.12487969330202,78.4114650732576,17.3175796856774
"(528,531]",528.325317382812,2.45183920860291,34.9604148864746,-0.000532999983988702,0.00072299997555092,8.16266918182373,40,28,5.9837621578481,6.02672444132622,5.30469323368743,0.691201881854795,1.13372444836423,0.637419559294358,5.77172661095392,0.820781963171127,78.409163179375,17.3226592309481
"(528,531]",528.435119628906,3.63841891288757,19.96022605896,-4.50000006821938e-05,0.00140700000338256,6.72646522521973,40,28,7.86351094744168,5.36773672734853,6.14573411643505,2.8459871384548,2.92262461564969,1.63975632574875,6.45899393040842,2.46945602661775,78.394068128745,17.3222984992139
"(539,558]",543.776489257812,3.39711332321167,349.807525634766,0.00017699999443721,0.000127000006614253,7.95412826538086,40,28,7.00416676234454,5.45957122696564,6.76395511860028,3.88614323013462,1.87645530709997,1.40645440528169,6.40923103597015,2.38968431417209,78.4164540857338,17.3166552089859
"[521,528]",524.2587890625,3.78455424308777,290.200378417969,-0.000896000012289733,-0.000507000018842518,10.5337047576904,40,28,6.2269307654351,5.8587911806535,6.41658064443618,0.752199933980592,2.72119444312993,0.557008333015256,6.16743419684159,1.34346757004193,78.4083169296981,17.3218241954366
"(539,558]",539.369812011719,1.6974983215332,282.632293701172,-0.000161999996635132,-0.00106399995274842,8.11595344543457,40,28,6.13944961316884,6.85083590098657,5.33612162107602,3.94172563275788,0.592082029441372,1.81614376450889,6.10880237841047,2.11665047556938,78.4040950568735,17.3169898344143
"(534,539]",535.169860839844,1.90192127227783,47.0305061340332,-0.00180299999192357,0.000385999999707565,8.94266796112061,40,28,7.25992359290831,5.19172791333403,6.66385512566194,0.622061814297922,1.16865895197261,1.05750255284365,6.37183554396809,0.949407773038062,78.4065130379059,17.3158674493914
"(531,534]",533.000671386719,1.04387271404266,239.904998779297,-0.000823999987915158,-0.000697000010404736,13.4661922454834,40,28,6.10653635277413,6.84269434481394,6.37275016400963,0.693556742160581,1.85601496144664,1.43301172500942,6.44066028719923,1.32752780953888,78.4094433472359,17.3149164755287
"(539,558]",550.473327636719,3.08495545387268,356.491882324219,-1.20000004244503e-05,-0.000236000007134862,8.03642559051514,40,28,7.67915334319696,6.32458921463694,5.69464926281944,1.96620563918259,0.697127093095332,1.67557656459976,6.56613060688445,1.44630309895923,78.4171587440219,17.3153457585539
"(539,558]",549.101745605469,1.42355847358704,278.501861572266,-0.00122800003737211,8.60000000102445e-05,8.38762378692627,40,28,6.30467822449282,6.54504468315281,6.15303804259747,3.95083957829047,2.21315017039888,1.50416020248085,6.33425365008103,2.5560499837234,78.4162986576782,17.3154994820557
"(534,539]",536.75341796875,2.55845904350281,331.822662353516,0.000578999985009432,-0.000837000028695911,10.153847694397,40,28,7.44392011663876,5.27774115325883,5.62373949354514,1.59994773147628,2.70600864363369,1.49820876570884,6.11513358781425,1.93472171360627,78.4053144636913,17.3156871080517
"(534,539]",535.889404296875,3.57344722747803,280.238616943359,-0.000906999979633838,-1.20000004244503e-05,7.45188570022583,40,28,6.99534558388405,7.11863291275222,6.09365231310949,2.66032344370615,1.77814056363422,0.982956170896068,6.73587693658192,1.80714005941215,78.4103080509333,17.3144332080878
"(531,534]",533.260620117188,4.27420997619629,85.955322265625,0.00112100003752857,-0.000312999996822327,8.66767024993896,40,28,5.41641819034703,6.64959612418897,5.79044026928023,3.30984295520466,1.51446670715231,1.98659363063052,5.95215152793874,2.2703010976625,78.4116435567139,17.3170875421252
"(534,539]",538.001098632812,1.98125410079956,317.192169189453,7.00000009601354e-06,-0.00103699997998774,8.14569854736328,40,28,7.26342547591776,6.25574890815187,5.51443349290639,1.95157367060892,2.87337327722926,0.672170796478167,6.34453595899201,1.83237258143878,78.4018207962174,17.3200918407749
"(531,534]",531.759399414062,3.15720129013062,334.542205810547,0.00224400009028614,-0.000461999996332452,6.89187669754028,40,28,7.2753786125686,5.38550575205591,5.70377727691084,1.04822897980921,1.03047115544323,0.342640806990676,6.12155388051178,0.807113647414371,78.3932173069376,17.3217929782627
"(531,534]",533.7216796875,1.86991953849792,295.827972412109,0.000623000029008836,0.00132499996107072,7.55217981338501,40,28,5.69910229835659,7.05451365036424,5.95569075969979,3.42498092958704,2.20755513310432,0.580888088652864,6.23643556947354,2.07114138378141,78.4002419790268,17.3225435812882
"[521,528]",526.18896484375,2.5896258354187,344.264953613281,-0.000503999995999038,-0.00129899999592453,8.95690059661865,40,28,6.36984420591034,6.27876364975236,6.80374877899885,2.77086343511473,1.60455270702951,0.337009968352504,6.48411887822052,1.57080870349891,78.3966577865245,17.3211784842738
"(528,531]",528.750732421875,1.81000232696533,291.809753417969,0.000785999989602715,-0.00229400000534952,14.808913230896,40,28,7.98280932987109,7.36931735009421,6.03005945449695,3.58154199074488,2.37682356031146,1.53618579348549,7.12739537815408,2.49818378151394,78.3975248690001,17.3205304956665
"(528,531]",529,0.647706210613251,167.249862670898,-0.000422999990405515,-0.000255999999353662,11.9610795974731,40,28,6.78242606134154,7.38522809639107,5.57647856138647,0.862598757375963,1.0619897269411,0.100884163216688,6.58137757303969,0.675157549177917,78.4047187783065,17.3214479533456
"(539,558]",539.097229003906,1.84242284297943,214.792846679688,-0.00156700005754828,-0.000207000004593283,9.57911396026611,40,28,5.0018743199762,5.93678489152808,5.53504286427051,1.28775672789197,2.99086649052333,0.171002933266573,5.49123402525826,1.48320871722729,78.402354009839,17.3187802324348
"[521,528]",527,1.44038093090057,33.6542739868164,0.000207999997655861,4.4000000343658e-05,7.65848016738892,40,28,7.87050003604963,6.49997239816003,5.54833324300125,3.15507609327324,1.43898136548232,1.95197903611697,6.63960189240364,2.18201216495751,78.3988462848351,17.3241736064229
"(534,539]",534.471008300781,2.53404498100281,116.569351196289,-0.0012410000199452,0.000500999973155558,7.85522937774658,40,28,5.36569777992554,5.45962381002028,5.11695697717369,2.96397221460938,1.64446212770417,0.251948533416726,5.3140928557065,1.62012762524343,78.4037033127345,17.3204458918591
"[521,528]",523.319580078125,5.69489669799805,41.6227989196777,-0.00181100005283952,0.000747999991290271,8.32200050354004,40,28,5.86273256037384,5.32673922891263,6.67953552957624,3.5486519477563,0.688306017802097,1.09526294313837,5.95633577295424,1.77740696956559,78.3954382843339,17.3224811441551
